,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-01-16 08:00:00,3,49.0,-1.0,-9999.0,1.0,-9999.0,1.0,54.6,-1.0,16.6,-1.0,71.2,-1.0,4.6,-1.0,1.08,-1.0,6.0,-1.0,-9999.0,1.0,51.5158,1.0,76.6906,1.0,644.836,1.0,0.0,1.0,173.443,1.0,18.8958,1.0,0.570265,1.0
2016-01-16 09:00:00,3,42.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.7,-1.0,10.7,-1.0,20.4,-1.0,18.5,-1.0,0.62,-1.0,8.6,-1.0,-9999.0,1.0,307.254,1.0,61.5775,1.0,645.044,1.0,0.0,1.0,427.825,1.0,22.3591,1.0,0.799182,1.0
2016-01-16 10:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,3.7,-1.0,5.8,-1.0,35.0,-1.0,0.51,-1.0,4.7,-1.0,-9999.0,1.0,310.207,1.0,49.7452,1.0,644.739,1.0,0.0,1.0,653.067,1.0,25.142,1.0,0.731402,1.0
2016-01-16 11:00:00,3,30.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.4,-1.0,4.7,-1.0,7.1,-1.0,41.4,-1.0,0.5,-1.0,5.6,-1.0,-9999.0,1.0,33.8749,1.0,40.5246,1.0,644.2,1.0,0.0,1.0,859.036,1.0,27.6937,1.0,0.746284,1.0
2016-01-16 12:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,2.4,-1.0,3.7,-1.0,47.0,-1.0,0.55,-1.0,3.4,-1.0,-9999.0,1.0,30.2576,1.0,40.3419,1.0,643.445,1.0,0.0,1.0,924.447,1.0,28.6508,1.0,1.80108,1.0
2016-01-16 13:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.0,-1.0,2.2,-1.0,4.2,-1.0,40.4,-1.0,0.48,-1.0,3.0,-1.0,-9999.0,1.0,37.0124,1.0,34.7301,1.0,642.623,1.0,0.0,1.0,956.216,1.0,30.2222,1.0,2.43879,1.0
2016-01-16 14:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.4,-1.0,2.6,-1.0,5.0,-1.0,32.8,-1.0,0.48,-1.0,3.3,-1.0,-9999.0,1.0,52.9014,1.0,35.6464,1.0,641.839,1.0,0.0,1.0,836.807,1.0,30.5744,1.0,3.40184,1.0
2016-01-16 15:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,1.7,-1.0,4.0,-1.0,30.4,-1.0,0.47,-1.0,2.4,-1.0,-9999.0,1.0,49.4454,1.0,36.0877,1.0,641.169,1.0,0.0,1.0,721.997,1.0,30.3793,1.0,4.29174,1.0
2016-01-16 16:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,2.0,-1.0,4.0,-1.0,29.8,-1.0,0.47,-1.0,2.7,-1.0,-9999.0,1.0,57.4449,1.0,38.2464,1.0,640.799,1.0,0.0,1.0,524.284,1.0,29.9725,1.0,4.67062,1.0
2016-01-16 17:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.4,-1.0,5.1,-1.0,8.5,-1.0,27.5,-1.0,0.51,-1.0,4.7,-1.0,-9999.0,1.0,68.164,1.0,40.6603,1.0,640.759,1.0,0.0,1.0,273.325,1.0,29.3431,1.0,4.05027,1.0
2016-01-16 18:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.9,-1.0,6.0,-1.0,8.0,-1.0,26.1,-1.0,0.53,-1.0,5.6,-1.0,-9999.0,1.0,62.9367,1.0,46.4891,1.0,641.16,1.0,0.0,1.0,64.1037,1.0,27.6326,1.0,3.36107,1.0
2016-01-16 19:00:00,3,33.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,6.2,-1.0,8.4,-1.0,24.5,-1.0,0.61,-1.0,5.1,-1.0,-9999.0,1.0,74.0931,1.0,55.2048,1.0,641.669,1.0,0.0,1.0,0.0,1.0,25.8082,1.0,3.2173,1.0
2016-01-16 20:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,8.1,-1.0,10.4,-1.0,19.5,-1.0,0.58,-1.0,5.3,-1.0,-9999.0,1.0,31.6068,1.0,69.3615,1.0,642.613,1.0,0.0,1.0,0.0,1.0,23.9474,1.0,2.44267,1.0
2016-01-16 21:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.5,-1.0,6.0,-1.0,7.6,-1.0,15.1,-1.0,0.49,-1.0,3.0,-1.0,-9999.0,1.0,26.6791,1.0,80.9792,1.0,643.466,1.0,0.0,1.0,0.0,1.0,22.3478,1.0,3.18606,1.0
2016-01-16 22:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.5,-1.0,5.1,-1.0,6.6,-1.0,12.7,-1.0,0.47,-1.0,2.5,-1.0,-9999.0,1.0,39.6546,1.0,83.8753,1.0,643.947,1.0,0.0,1.0,0.0,1.0,21.5916,1.0,2.81606,1.0
2016-01-16 23:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.2,-1.0,5.9,-1.0,7.1,-1.0,10.6,-1.0,0.51,-1.0,2.5,-1.0,-9999.0,1.0,62.7833,1.0,84.3774,1.0,644.272,1.0,0.0,1.0,0.0,1.0,21.2308,1.0,1.95274,1.0
2016-01-17 00:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.7,-1.0,6.5,-1.0,8.2,-1.0,8.8,-1.0,0.59,-1.0,2.6,-1.0,-9999.0,1.0,74.1753,1.0,84.4056,1.0,644.292,1.0,0.0,1.0,0.0,1.0,20.757,1.0,1.5821,1.0
2016-01-17 01:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.6,-1.0,8.6,-1.0,11.2,-1.0,6.1,-1.0,0.66,-1.0,3.3,-1.0,-9999.0,1.0,82.8199,1.0,82.8596,1.0,644.169,1.0,0.0,1.0,0.0,1.0,20.4089,1.0,0.982732,1.0
2016-01-17 02:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.6,-1.0,9.1,-1.0,10.7,-1.0,4.3,-1.0,0.63,-1.0,3.5,-1.0,-9999.0,1.0,40.3019,1.0,83.3909,1.0,643.734,1.0,0.0,1.0,0.0,1.0,19.9764,1.0,0.361405,1.0
2016-01-17 03:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.7,-1.0,9.5,-1.0,13.2,-1.0,2.2,-1.0,0.68,-1.0,3.4,-1.0,-9999.0,1.0,341.555,1.0,86.0162,1.0,643.3,1.0,0.0,1.0,0.0,1.0,19.102,1.0,0.243718,1.0
2016-01-17 04:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.6,-1.0,7.5,-1.0,10.1,-1.0,3.0,-1.0,0.6,-1.0,3.2,-1.0,-9999.0,1.0,118.839,1.0,85.3027,1.0,643.369,1.0,0.0,1.0,0.0,1.0,18.5733,1.0,0.180982,1.0
2016-01-17 05:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.5,-1.0,7.4,-1.0,9.9,-1.0,1.9,-1.0,0.57,-1.0,3.0,-1.0,-9999.0,1.0,223.249,1.0,87.2735,1.0,643.673,1.0,0.0,1.0,0.0,1.0,17.7687,1.0,0.197389,1.0
2016-01-17 06:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.5,-1.0,6.8,-1.0,10.3,-1.0,2.3,-1.0,0.55,-1.0,2.6,-1.0,-9999.0,1.0,216.966,1.0,86.5181,1.0,644.259,1.0,0.0,1.0,0.0,1.0,17.259,1.0,0.604599,1.0
2016-01-17 07:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.1,-1.0,7.2,-1.0,17.4,-1.0,1.4,-1.0,0.59,-1.0,2.6,-1.0,-9999.0,1.0,270.267,1.0,87.8415,1.0,644.991,1.0,0.0,1.0,11.3035,1.0,16.8312,1.0,0.418806,1.0
2016-01-17 08:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.1,-1.0,5.6,-1.0,11.7,-1.0,6.9,-1.0,0.58,-1.0,4.9,-1.0,-9999.0,1.0,241.95,1.0,75.6326,1.0,645.361,1.0,0.0,1.0,194.885,1.0,19.4062,1.0,0.505193,1.0
2016-01-17 09:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.9,-1.0,4.5,-1.0,9.3,-1.0,13.4,-1.0,0.52,-1.0,6.8,-1.0,-9999.0,1.0,282.638,1.0,63.4677,1.0,645.54,1.0,0.0,1.0,375.163,1.0,21.9011,1.0,0.666436,1.0
2016-01-17 10:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.7,-1.0,1.3,-1.0,4.0,-1.0,27.3,-1.0,0.45,-1.0,4.3,-1.0,-9999.0,1.0,289.726,1.0,49.9348,1.0,645.462,1.0,0.0,1.0,686.251,1.0,25.1906,1.0,0.995308,1.0
2016-01-17 11:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.0,-1.0,1.1,-1.0,2.1,-1.0,38.6,-1.0,0.45,-1.0,3.9,-1.0,-9999.0,1.0,2.17174,1.0,40.2817,1.0,644.82,1.0,0.0,1.0,869.709,1.0,27.6208,1.0,0.799332,1.0
2016-01-17 12:00:00,3,9.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.8,-1.0,1.1,-1.0,2.8,-1.0,38.7,-1.0,0.43,-1.0,3.6,-1.0,-9999.0,1.0,44.9501,1.0,27.0726,1.0,643.901,1.0,0.0,1.0,972.318,1.0,29.7685,1.0,2.27103,1.0
2016-01-17 13:00:00,3,9.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,1.4,-1.0,3.6,-1.0,32.8,-1.0,0.42,-1.0,3.7,-1.0,-9999.0,1.0,63.4327,1.0,19.967,1.0,642.977,1.0,0.0,1.0,989.995,1.0,31.8915,1.0,2.92632,1.0
2016-01-17 14:00:00,3,12.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.8,-1.0,2.5,-1.0,5.3,-1.0,31.1,-1.0,0.43,-1.0,5.2,-1.0,-9999.0,1.0,66.46,1.0,21.2804,1.0,642.202,1.0,0.0,1.0,911.346,1.0,32.3017,1.0,3.42281,1.0
2016-01-17 15:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,1.8,-1.0,4.0,-1.0,31.5,-1.0,0.45,-1.0,4.1,-1.0,-9999.0,1.0,57.7503,1.0,27.3625,1.0,641.682,1.0,0.0,1.0,743.328,1.0,31.7795,1.0,3.80034,1.0
2016-01-17 16:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.0,-1.0,1.4,-1.0,3.4,-1.0,30.5,-1.0,0.45,-1.0,3.5,-1.0,-9999.0,1.0,60.6701,1.0,30.869,1.0,641.391,1.0,0.0,1.0,525.419,1.0,31.0115,1.0,3.88961,1.0
2016-01-17 17:00:00,3,10.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.8,-1.0,1.9,-1.0,3.7,-1.0,30.4,-1.0,0.44,-1.0,3.9,-1.0,-9999.0,1.0,64.792,1.0,33.3631,1.0,641.558,1.0,0.0,1.0,285.474,1.0,30.0501,1.0,4.018,1.0
2016-01-17 18:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.8,-1.0,4.2,-1.0,6.0,-1.0,27.3,-1.0,0.49,-1.0,4.4,-1.0,-9999.0,1.0,72.7468,1.0,41.5905,1.0,642.045,1.0,0.0,1.0,65.1159,1.0,28.0159,1.0,3.72171,1.0
2016-01-17 19:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,5.5,-1.0,7.7,-1.0,22.6,-1.0,0.59,-1.0,3.8,-1.0,-9999.0,1.0,87.715,1.0,57.7851,1.0,642.709,1.0,0.0,1.0,0.0,1.0,25.7849,1.0,3.4151,1.0
2016-01-17 20:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,6.0,-1.0,7.4,-1.0,19.2,-1.0,0.6,-1.0,3.3,-1.0,-9999.0,1.0,51.6605,1.0,66.7587,1.0,643.559,1.0,0.0,1.0,0.0,1.0,24.4421,1.0,2.21275,1.0
2016-01-17 21:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.2,-1.0,8.3,-1.0,9.5,-1.0,13.2,-1.0,0.65,-1.0,2.9,-1.0,-9999.0,1.0,56.0086,1.0,71.2455,1.0,644.115,1.0,0.0,1.0,0.0,1.0,23.3275,1.0,1.51572,1.0
2016-01-17 22:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,8.7,-1.0,10.9,-1.0,11.3,-1.0,0.65,-1.0,2.6,-1.0,-9999.0,1.0,74.5868,1.0,73.8982,1.0,644.555,1.0,0.0,1.0,0.0,1.0,22.3039,1.0,1.77068,1.0
2016-01-17 23:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.1,-1.0,9.7,-1.0,11.9,-1.0,8.5,-1.0,0.58,-1.0,3.2,-1.0,-9999.0,1.0,72.9079,1.0,76.6492,1.0,644.86,1.0,0.0,1.0,0.0,1.0,21.0762,1.0,1.42017,1.0
2016-01-18 00:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.6,-1.0,10.4,-1.0,12.0,-1.0,6.0,-1.0,0.54,-1.0,3.7,-1.0,-9999.0,1.0,22.2531,1.0,78.4201,1.0,644.936,1.0,0.0,1.0,0.0,1.0,19.9787,1.0,0.889613,1.0
2016-01-18 01:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.9,-1.0,7.4,-1.0,8.3,-1.0,8.2,-1.0,0.5,-1.0,3.3,-1.0,-9999.0,1.0,49.757,1.0,76.1457,1.0,644.724,1.0,0.0,1.0,0.0,1.0,18.7749,1.0,0.632894,1.0
2016-01-18 02:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,9.9,-1.0,12.3,-1.0,4.2,-1.0,0.53,-1.0,3.5,-1.0,-9999.0,1.0,19.0717,1.0,77.5386,1.0,644.275,1.0,0.0,1.0,0.0,1.0,17.5067,1.0,0.214455,1.0
2016-01-18 03:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.2,-1.0,8.6,-1.0,9.8,-1.0,4.9,-1.0,0.5,-1.0,3.5,-1.0,-9999.0,1.0,260.344,1.0,79.3922,1.0,643.982,1.0,0.0,1.0,0.0,1.0,16.2914,1.0,0.363804,1.0
2016-01-18 04:00:00,3,15.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.8,-1.0,5.7,-1.0,6.5,-1.0,7.6,-1.0,0.47,-1.0,3.0,-1.0,-9999.0,1.0,241.215,1.0,79.286,1.0,643.68,1.0,0.0,1.0,0.0,1.0,15.4399,1.0,0.805049,1.0
2016-01-18 05:00:00,3,13.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.2,-1.0,9.5,-1.0,18.7,-1.0,5.5,-1.0,0.5,-1.0,3.0,-1.0,-9999.0,1.0,259.379,1.0,79.3662,1.0,643.667,1.0,0.0,1.0,0.0,1.0,14.6641,1.0,0.264873,1.0
2016-01-18 06:00:00,3,11.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.6,-1.0,5.7,-1.0,7.3,-1.0,8.6,-1.0,0.45,-1.0,2.6,-1.0,-9999.0,1.0,246.451,1.0,77.114,1.0,643.956,1.0,0.0,1.0,0.0,1.0,13.8735,1.0,0.611834,1.0
2016-01-18 07:00:00,3,9.0,-1.0,-9999.0,1.0,-9999.0,1.0,18.3,-1.0,8.6,-1.0,26.9,-1.0,10.9,-1.0,0.5,-1.0,3.2,-1.0,-9999.0,1.0,232.753,1.0,71.3392,1.0,644.473,1.0,0.0,1.0,5.34582,1.0,14.2795,1.0,1.12521,1.0
2016-01-18 08:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,15.1,-1.0,10.4,-1.0,25.5,-1.0,8.8,-1.0,0.71,-1.0,6.4,-1.0,-9999.0,1.0,266.376,1.0,62.5964,1.0,645.015,1.0,0.0,1.0,198.705,1.0,16.9986,1.0,0.409615,1.0
2016-01-18 09:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,15.4,-1.0,12.8,-1.0,28.3,-1.0,14.1,-1.0,0.68,-1.0,8.0,-1.0,-9999.0,1.0,315.528,1.0,45.8347,1.0,645.315,1.0,0.0,1.0,453.942,1.0,21.3583,1.0,0.217291,1.0
2016-01-18 10:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.2,-1.0,9.9,-1.0,19.1,-1.0,25.6,-1.0,0.52,-1.0,11.3,-1.0,-9999.0,1.0,50.1681,1.0,36.5533,1.0,645.394,1.0,0.0,1.0,675.051,1.0,23.7107,1.0,0.993433,1.0
2016-01-18 11:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.4,-1.0,5.9,-1.0,8.4,-1.0,32.3,-1.0,0.49,-1.0,5.0,-1.0,-9999.0,1.0,65.346,1.0,43.4088,1.0,644.992,1.0,0.0,1.0,863.894,1.0,25.934,1.0,2.13547,1.0
2016-01-18 12:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.9,-1.0,7.3,-1.0,9.2,-1.0,31.4,-1.0,0.46,-1.0,3.8,-1.0,-9999.0,1.0,48.2875,1.0,41.6506,1.0,644.386,1.0,0.0,1.0,954.814,1.0,27.2794,1.0,2.89549,1.0
2016-01-18 13:00:00,3,12.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.9,-1.0,5.9,-1.0,6.8,-1.0,34.7,-1.0,0.43,-1.0,3.1,-1.0,-9999.0,1.0,27.7715,1.0,37.7296,1.0,643.688,1.0,0.0,1.0,974.495,1.0,27.9712,1.0,3.42851,1.0
2016-01-18 14:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,6.8,-1.0,8.1,-1.0,33.6,-1.0,0.46,-1.0,2.5,-1.0,-9999.0,1.0,32.8461,1.0,37.2872,1.0,642.758,1.0,0.0,1.0,906.706,1.0,28.9047,1.0,3.75864,1.0
2016-01-18 15:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,7.4,-1.0,8.7,-1.0,33.4,-1.0,0.5,-1.0,3.4,-1.0,-9999.0,1.0,52.415,1.0,37.9813,1.0,642.064,1.0,0.0,1.0,745.424,1.0,29.6148,1.0,3.44717,1.0
2016-01-18 16:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.5,-1.0,7.8,-1.0,9.2,-1.0,33.1,-1.0,0.48,-1.0,2.6,-1.0,-9999.0,1.0,49.6503,1.0,40.817,1.0,641.688,1.0,0.0,1.0,512.211,1.0,29.1218,1.0,3.73189,1.0
2016-01-18 17:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.8,-1.0,7.7,-1.0,8.5,-1.0,31.9,-1.0,0.49,-1.0,2.6,-1.0,-9999.0,1.0,59.3104,1.0,45.2802,1.0,641.535,1.0,0.0,1.0,267.613,1.0,28.0613,1.0,3.99685,1.0
2016-01-18 18:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,10.0,-1.0,11.3,-1.0,26.8,-1.0,0.54,-1.0,3.0,-1.0,-9999.0,1.0,64.7898,1.0,53.0562,1.0,642.084,1.0,0.0,1.0,62.3092,1.0,26.0364,1.0,3.75947,1.0
2016-01-18 19:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,12.2,-1.0,14.5,-1.0,21.9,-1.0,0.6,-1.0,4.0,-1.0,-9999.0,1.0,77.2874,1.0,60.8014,1.0,642.889,1.0,0.0,1.0,0.0,1.0,24.3054,1.0,3.49375,1.0
2016-01-18 20:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.4,-1.0,11.4,-1.0,11.8,-1.0,19.8,-1.0,0.54,-1.0,2.9,-1.0,-9999.0,1.0,25.9106,1.0,72.0374,1.0,643.929,1.0,0.0,1.0,0.0,1.0,22.4274,1.0,2.452,1.0
2016-01-18 21:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.3,-1.0,9.4,-1.0,9.7,-1.0,17.9,-1.0,0.52,-1.0,2.3,-1.0,-9999.0,1.0,31.6827,1.0,78.8561,1.0,644.738,1.0,0.0,1.0,0.0,1.0,21.4368,1.0,2.82892,1.0
2016-01-18 22:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.5,-1.0,11.4,-1.0,11.9,-1.0,14.1,-1.0,0.52,-1.0,2.3,-1.0,-9999.0,1.0,27.8939,1.0,81.2419,1.0,645.258,1.0,0.0,1.0,0.0,1.0,20.841,1.0,1.93651,1.0
2016-01-18 23:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.1,-1.0,9.9,-1.0,9.9,-1.0,14.1,-1.0,0.51,-1.0,2.3,-1.0,-9999.0,1.0,43.2837,1.0,81.195,1.0,645.635,1.0,0.0,1.0,0.0,1.0,20.5625,1.0,1.46301,1.0
2016-01-19 00:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.0,-1.0,12.1,-1.0,12.1,-1.0,10.0,-1.0,0.51,-1.0,2.2,-1.0,-9999.0,1.0,82.5423,1.0,82.8599,1.0,645.79,1.0,0.0,1.0,0.0,1.0,20.0497,1.0,1.14682,1.0
2016-01-19 01:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.5,-1.0,15.4,-1.0,15.9,-1.0,5.2,-1.0,0.53,-1.0,2.8,-1.0,-9999.0,1.0,67.8443,1.0,85.1279,1.0,645.534,1.0,0.0,1.0,0.0,1.0,19.4471,1.0,1.08672,1.0
2016-01-19 02:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.1,-1.0,15.0,-1.0,16.1,-1.0,3.0,-1.0,0.54,-1.0,2.8,-1.0,-9999.0,1.0,231.3,1.0,86.6949,1.0,645.091,1.0,0.0,1.0,0.0,1.0,18.3994,1.0,0.3984,1.0
2016-01-19 03:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.1,-1.0,15.0,-1.0,19.1,-1.0,1.9,-1.0,0.56,-1.0,2.9,-1.0,-9999.0,1.0,1.20598,1.0,86.5144,1.0,644.598,1.0,0.0,1.0,0.0,1.0,17.8202,1.0,0.149573,1.0
2016-01-19 04:00:00,3,37.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,14.9,-1.0,17.2,-1.0,1.5,-1.0,0.55,-1.0,3.0,-1.0,-9999.0,1.0,228.374,1.0,86.9036,1.0,644.512,1.0,0.0,1.0,0.0,1.0,17.1423,1.0,0.710921,1.0
2016-01-19 05:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.1,-1.0,13.2,-1.0,17.3,-1.0,2.6,-1.0,0.52,-1.0,3.0,-1.0,-9999.0,1.0,236.839,1.0,85.9839,1.0,644.659,1.0,0.0,1.0,0.0,1.0,16.5717,1.0,0.275912,1.0
2016-01-19 06:00:00,3,30.0,-1.0,-9999.0,1.0,-9999.0,1.0,17.3,-1.0,15.2,-1.0,32.5,-1.0,0.9,-1.0,0.64,-1.0,3.2,-1.0,-9999.0,1.0,227.773,1.0,86.113,1.0,645.028,1.0,0.0,1.0,0.0,1.0,16.2014,1.0,0.509157,1.0
2016-01-19 07:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,38.9,-1.0,16.6,-1.0,55.6,-1.0,1.3,-1.0,0.87,-1.0,3.8,-1.0,-9999.0,1.0,244.189,1.0,85.6868,1.0,645.436,1.0,0.0,1.0,7.08008,1.0,15.9619,1.0,0.45092,1.0
2016-01-19 08:00:00,3,49.0,-1.0,-9999.0,1.0,-9999.0,1.0,61.2,-1.0,22.0,-1.0,83.2,-1.0,2.1,-1.0,1.04,-1.0,5.4,-1.0,-9999.0,1.0,345.842,1.0,81.694,1.0,646.122,1.0,0.0,1.0,94.8641,1.0,17.0887,1.0,0.235086,1.0
2016-01-19 09:00:00,3,61.0,-1.0,-9999.0,1.0,-9999.0,1.0,43.6,-1.0,25.6,-1.0,69.2,-1.0,6.3,-1.0,0.99,-1.0,20.7,-1.0,-9999.0,1.0,71.7092,1.0,73.2012,1.0,646.599,1.0,0.0,1.0,269.521,1.0,18.8373,1.0,0.913573,1.0
2016-01-19 10:00:00,3,37.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.3,-1.0,13.8,-1.0,21.0,-1.0,20.3,-1.0,0.6,-1.0,12.9,-1.0,-9999.0,1.0,8.52676,1.0,53.9969,1.0,646.327,1.0,0.0,1.0,597.078,1.0,22.9895,1.0,0.553125,1.0
2016-01-19 11:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.0,-1.0,8.1,-1.0,10.1,-1.0,32.4,-1.0,0.49,-1.0,5.5,-1.0,-9999.0,1.0,66.5522,1.0,46.0035,1.0,645.69,1.0,0.0,1.0,749.652,1.0,25.4608,1.0,1.34069,1.0
2016-01-19 12:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.2,-1.0,6.5,-1.0,7.8,-1.0,34.7,-1.0,0.48,-1.0,3.3,-1.0,-9999.0,1.0,52.8318,1.0,40.2995,1.0,644.714,1.0,0.0,1.0,960.589,1.0,27.2861,1.0,1.88662,1.0
2016-01-19 13:00:00,3,13.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,6.3,-1.0,7.6,-1.0,31.6,-1.0,0.45,-1.0,2.6,-1.0,-9999.0,1.0,34.6604,1.0,41.3944,1.0,643.807,1.0,0.0,1.0,1012.89,1.0,27.8472,1.0,3.9768,1.0
2016-01-19 14:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.7,-1.0,6.5,-1.0,8.2,-1.0,31.4,-1.0,0.46,-1.0,2.6,-1.0,-9999.0,1.0,42.0051,1.0,42.9136,1.0,643.044,1.0,0.0,1.0,876.927,1.0,28.076,1.0,4.45583,1.0
2016-01-19 15:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,7.0,-1.0,8.4,-1.0,29.8,-1.0,0.47,-1.0,2.6,-1.0,-9999.0,1.0,43.7345,1.0,47.0835,1.0,642.368,1.0,0.0,1.0,380.636,1.0,26.9357,1.0,4.80891,1.0
2016-01-19 16:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,7.2,-1.0,8.6,-1.0,30.4,-1.0,0.48,-1.0,2.8,-1.0,-9999.0,1.0,46.5951,1.0,46.0167,1.0,642.156,1.0,0.0,1.0,484.042,1.0,27.6205,1.0,4.08267,1.0
2016-01-19 17:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.8,-1.0,8.9,-1.0,10.6,-1.0,29.0,-1.0,0.51,-1.0,3.8,-1.0,-9999.0,1.0,63.6306,1.0,45.9936,1.0,642.146,1.0,0.0,1.0,294.349,1.0,27.5001,1.0,3.72894,1.0
